Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.3	-0.370636012190253	0.05	-0.3	102	0.202897808215741	0.631908312624457	loss	1137.16	1399.815	1638.235	970.89	-0.405	-0.21	2
2	0	-	chr1	2408027	2408151	-0.181	-1.2401074747196	0.058	-0.185	124	0.636652586951179	0.846838211522606	loss	390.227	444.732	561.702	308.223	-0.325	-0.027	1
3	0	-	chr1	2409914	2410061	-0.378	-1.57833190049063	0.052	-0.376	147	0.613615397338182	0.846838211522606	loss	310.383	401.991	446.626	278.568	-0.48	-0.251	1
4	0	-	chr1	2411172	2411416	-0.359	-2.57795485795053	0.161	-0.368	244	0.701989233136652	0.848139172160438	loss	97.992	128.647	140.512	88.912	-0.656	-0.052	1
5	0	-	chr1	2411621	2411751	-0.359	-1.419332285704	0.067	-0.364	130	0.589361163482626	0.846838211522606	loss	366.726	467.084	527.831	323.731	-0.474	-0.221	1
6	0	-	chr1	2415886	2416057	-0.084	-0.923784457329871	0.092	-0.089	171	0.617084671922171	0.846838211522606	loss	515.762	552.693	742.632	383.129	-0.272	0.09	1
7	0	-	chr1	2418345	2418439	-0.247	-1.25073506971607	0.048	-0.25	94	0.606594477069107	0.846838211522606	loss	405.993	482.599	584.426	334.496	-0.32	-0.13	1
8	0	-	chr1	2418611	2418815	-0.437	-1.94515387942381	0.06	-0.437	204	0.644629283458007	0.846838211522606	loss	214.418	289.552	308.314	200.554	-0.578	-0.331	1
9	0	-	chr1	2419036	2419157	-0.012	-0.688402208436508	0.093	-0.014	121	0.587302639768367	0.846838211522606	loss	641.945	641.959	924.496	445.065	-0.228	0.146	1
10	0	-	chr1	2420645	2420817	-0.23	-1.03197867877304	0.119	-0.225	172	0.547017923438186	0.846838211522606	loss	518.208	596.641	746.157	413.622	-0.493	-0.064	1
11	0	-	chr1	2421198	2421306	-0.14	-0.881807603089791	0.092	-0.134	108	0.556684423839003	0.846838211522606	loss	568.08	624.799	818.037	433.159	-0.338	-0.003	1
12	0	-	chr1	2422630	2422774	0.05	-0.582592981593378	0.095	0.068	144	0.60067861994833	0.846838211522606	loss	686.811	661.915	989.16	458.911	-0.113	0.225	1
13	0	-	chr1	2426294	2426387	-0.609	-1.79159567541318	0.042	-0.595	93	0.558607979184166	0.846838211522606	loss	288.321	438.401	414.828	303.829	-0.722	-0.551	1
14	0	-	chr1	2426926	2427009	-0.325	-1.70087924635883	0.084	-0.355	83	0.649991474934947	0.846838211522606	loss	260.328	324.451	374.482	224.768	-0.444	-0.19	1
15	0	-	chr1	2428045	2428143	-0.322	-1.48661831706256	0.07	-0.299	98	0.620136474195297	0.846838211522606	loss	330.63	410.93	475.806	284.77	-0.521	-0.227	1
